Vault_Payer_ID,State,Payer_Name,Drug_Name,Drug_Class,Formulary_Status,Tier,Quantity_Limit,Step_Within_Class,Site_of_Care,PBM_Partner,Year,Confidence,Source,Notes
NC-CHIP-HEALTHYBLUE,NC,North Carolina NC Health Choice - Healthy Blue,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,Elevance PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-HEALTHYBLUE,NC,North Carolina NC Health Choice - Healthy Blue,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Elevance PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-HEALTHYBLUE,NC,North Carolina NC Health Choice - Healthy Blue,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,16/30 days,,,Elevance PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-HEALTHYBLUE,NC,North Carolina NC Health Choice - Healthy Blue,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,Elevance PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-HEALTHYBLUE,NC,North Carolina NC Health Choice - Healthy Blue,Ubrelvy,Gepants (Acute),Preferred,Tier 4,16/30 days,,,Elevance PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-HEALTHYBLUE,NC,North Carolina NC Health Choice - Healthy Blue,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,Physician Office,Elevance PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-UHC,NC,North Carolina NC Health Choice - UnitedHealthcare CP,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-UHC,NC,North Carolina NC Health Choice - UnitedHealthcare CP,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-UHC,NC,North Carolina NC Health Choice - UnitedHealthcare CP,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-UHC,NC,North Carolina NC Health Choice - UnitedHealthcare CP,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-UHC,NC,North Carolina NC Health Choice - UnitedHealthcare CP,Nurtec ODT,Gepants (Acute),Preferred,Tier 4,16/30 days,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-UHC,NC,North Carolina NC Health Choice - UnitedHealthcare CP,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-UHC,NC,North Carolina NC Health Choice - UnitedHealthcare CP,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-UHC,NC,North Carolina NC Health Choice - UnitedHealthcare CP,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,Physician Office,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-WELLCARE,NC,North Carolina NC Health Choice - WellCare,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Centene PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-WELLCARE,NC,North Carolina NC Health Choice - WellCare,Ajovy,CGRP mAbs (SC),Preferred,Tier 3,,,,Centene PBM,2026,PBM-Inferred,PBM Default: Centene PBM (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
NC-CHIP-WELLCARE,NC,North Carolina NC Health Choice - WellCare,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,Centene PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-WELLCARE,NC,North Carolina NC Health Choice - WellCare,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Centene PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-WELLCARE,NC,North Carolina NC Health Choice - WellCare,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,16/30 days,,,Centene PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-WELLCARE,NC,North Carolina NC Health Choice - WellCare,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,Centene PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-WELLCARE,NC,North Carolina NC Health Choice - WellCare,Ubrelvy,Gepants (Acute),Preferred,Tier 4,16/30 days,,,Centene PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-CHIP-WELLCARE,NC,North Carolina NC Health Choice - WellCare,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,Physician Office,Centene PBM,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AETNA,NC,Aetna,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AETNA,NC,Aetna,Ajovy,CGRP mAbs (SC),Preferred,Tier 3,,,,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
NC-COM-AETNA,NC,Aetna,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AETNA,NC,Aetna,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AETNA,NC,Aetna,Nurtec ODT,Gepants (Acute),Preferred,Tier 4,16/30 days,,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AETNA,NC,Aetna,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AETNA,NC,Aetna,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AETNA,NC,Aetna,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,Physician Office,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AMBET,NC,Ambetter of North Carolina,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AMBET,NC,Ambetter of North Carolina,Ajovy,CGRP mAbs (SC),Preferred,,,,,Express Scripts,2026,Audit-Derived,Database_B:NC-COM-AMBET,
NC-COM-AMBET,NC,Ambetter of North Carolina,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AMBET,NC,Ambetter of North Carolina,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Express Scripts,2026,Audit-Derived,Database_B:NC-COM-AMBET; +Phase2:NC,
NC-COM-AMBET,NC,Ambetter of North Carolina,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,16/30 days,,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-AMBET,NC,Ambetter of North Carolina,Ubrelvy,Gepants (Acute),Preferred,Tier 4,16/30 days,,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-NCARBCBS,NC,BCBS NC,Qulipta,Gepants (Preventive),Preferred,Tier 4,30/30 days,,,,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc | Remapped from NC-COM-BCBSNC
NC-COM-CIGNA,NC,Cigna Healthcare NC,Aimovig,CGRP mAbs (SC),Non-Preferred,Tier 3,,Medicare step therapy applies,,Express Scripts,2026,Audit-Derived,Database_B:NC-COM-CIGNA; +Phase2:NC,
NC-COM-CIGNA,NC,Cigna Healthcare NC,Ajovy,CGRP mAbs (SC),Non-Preferred,,,Medicare step therapy applies,,Express Scripts,2026,Audit-Derived,Database_B:NC-COM-CIGNA; +Phase2:NC,
NC-COM-CIGNA,NC,Cigna Healthcare NC,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-CIGNA,NC,Cigna Healthcare NC,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Express Scripts,2026,Audit-Derived,Database_B:NC-COM-CIGNA; +Phase2:NC,
NC-COM-CIGNA,NC,Cigna Healthcare NC,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,16/30 days,Step within class: Nurtec,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-CIGNA,NC,Cigna Healthcare NC,Ubrelvy,Gepants (Acute),Preferred,Tier 4,16/30 days,,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-NCARBCBS,NC,Blue Cross Blue Shield of North Carolina,Aimovig,CGRP mAbs (SC),Non-Preferred,Tier 3,,Medicare step therapy applies,,Prime Therapeutics,2026,Audit-Derived,Database_B:NC-COM-NCARBCBS; +Phase2:NC,
NC-COM-NCARBCBS,NC,Blue Cross Blue Shield of North Carolina,Ajovy,CGRP mAbs (SC),Non-Preferred,Tier 3,,,,Prime Therapeutics,2026,Audit-Derived,Database_B:NC-COM-NCARBCBS,
NC-COM-NCARBCBS,NC,Blue Cross Blue Shield of North Carolina,Botox,Neurotoxins,Restricted,,,,Physician Office,Prime Therapeutics,2026,Audit-Derived,Database_B:NC-COM-NCARBCBS; +Phase2:NC,
NC-COM-NCARBCBS,NC,Blue Cross Blue Shield of North Carolina,Emgality,CGRP mAbs (SC),Non-Preferred,Tier 3,,Medicare step therapy applies,,Prime Therapeutics,2026,Audit-Derived,Database_B:NC-COM-NCARBCBS; +Phase2:NC,
NC-COM-NCARBCBS,NC,Blue Cross Blue Shield of North Carolina,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,16/30 days,,,Prime Therapeutics,2026,Audit-Derived,Database_B:NC-COM-NCARBCBS,
NC-COM-NCARBCBS,NC,Blue Cross Blue Shield of North Carolina,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,Prime Therapeutics,2026,Audit-Derived,Database_B:NC-COM-NCARBCBS,
NC-COM-NCARBCBS,NC,Blue Cross Blue Shield of North Carolina,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,IV Infusion (any setting),Prime Therapeutics,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-UHC,NC,UnitedHealthcare North Carolina,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,OptumRx,2026,Audit-Derived,Database_B:NC-COM-UHC; +Phase2:NC,
NC-COM-UHC,NC,UnitedHealthcare North Carolina,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-UHC,NC,UnitedHealthcare North Carolina,Botox,Neurotoxins,Preferred,,,,Physician Office,OptumRx,2026,Audit-Derived,Database_B:NC-COM-UHC; +Phase2:NC,
NC-COM-UHC,NC,UnitedHealthcare North Carolina,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,OptumRx,2026,Audit-Derived,Database_B:NC-COM-UHC; +Phase2:NC,
NC-COM-UHC,NC,UnitedHealthcare North Carolina,Nurtec ODT,Gepants (Acute),Preferred,Tier 4,16/30 days,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-UHC,NC,UnitedHealthcare North Carolina,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-COM-UHC,NC,UnitedHealthcare North Carolina,Ubrelvy,Gepants (Acute),Restricted,,16/30 days,,,OptumRx,2026,Audit-Derived,Database_B:NC-COM-UHC; +Phase2:NC,
NC-COM-UHC,NC,UnitedHealthcare North Carolina,Vyepti,CGRP mAbs (IV),Restricted,,,Fail Aimovig first,IV Infusion (any setting),OptumRx,2026,Audit-Derived,Database_B:NC-COM-UHC,
NC-MA-AETNACARE,NC,Aetna Medicare,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-AETNACARE,NC,Aetna Medicare,Ajovy,CGRP mAbs (SC),Preferred,Tier 3,,,,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
NC-MA-AETNACARE,NC,Aetna Medicare,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-AETNACARE,NC,Aetna Medicare,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-AETNACARE,NC,Aetna Medicare,Nurtec ODT,Gepants (Acute),Preferred,Tier 4,16/30 days,,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-AETNACARE,NC,Aetna Medicare,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-AETNACARE,NC,Aetna Medicare,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-AETNACARE,NC,Aetna Medicare,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,Physician Office,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-CIGNA,NC,Cigna HealthSpring,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-CIGNA,NC,Cigna HealthSpring,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,Medicare step therapy applies,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-CIGNA,NC,Cigna HealthSpring,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-CIGNA,NC,Cigna HealthSpring,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-CIGNA,NC,Cigna HealthSpring,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,16/30 days,Step within class: Nurtec,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-CIGNA,NC,Cigna HealthSpring,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-CIGNA,NC,Cigna HealthSpring,Ubrelvy,Gepants (Acute),Preferred,Tier 4,16/30 days,,,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-CIGNA,NC,Cigna HealthSpring,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,Physician Office,Express Scripts,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-HUMANA,NC,Humana,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-HUMANA,NC,Humana,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,,,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-HUMANA,NC,Humana,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-HUMANA,NC,Humana,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-HUMANA,NC,Humana,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,16/30 days,,,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-HUMANA,NC,Humana,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-HUMANA,NC,Humana,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-HUMANA,NC,Humana,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,Physician Office,Humana Pharmacy Solutions,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-NCBCBS,NC,Blue Cross Blue Shield of NC,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-NCBCBS,NC,Blue Cross Blue Shield of NC,Ajovy,CGRP mAbs (SC),Preferred,Tier 3,,,,Prime Therapeutics,2026,PBM-Inferred,PBM Default: Prime Therapeutics (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
NC-MA-NCBCBS,NC,Blue Cross Blue Shield of NC,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,Prime Therapeutics,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-NCBCBS,NC,Blue Cross Blue Shield of NC,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-NCBCBS,NC,Blue Cross Blue Shield of NC,Nurtec ODT,Gepants (Acute),Preferred,Tier 3,16/30 days,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-NCBCBS,NC,Blue Cross Blue Shield of NC,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-NCBCBS,NC,Blue Cross Blue Shield of NC,Ubrelvy,Gepants (Acute),Preferred,Tier 4,16/30 days,,,Prime Therapeutics,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-NCBCBS,NC,Blue Cross Blue Shield of NC,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,Physician Office,Prime Therapeutics,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-UHC,NC,UnitedHealthcare,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-UHC,NC,UnitedHealthcare,Ajovy,CGRP mAbs (SC),Preferred,Tier 4,,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-UHC,NC,UnitedHealthcare,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-UHC,NC,UnitedHealthcare,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-UHC,NC,UnitedHealthcare,Nurtec ODT,Gepants (Acute),Preferred,Tier 4,16/30 days,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-UHC,NC,UnitedHealthcare,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-UHC,NC,UnitedHealthcare,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MA-UHC,NC,UnitedHealthcare,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,Physician Office,OptumRx,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AETNABETTER,NC,Aetna Better Health of North Carolina,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AETNABETTER,NC,Aetna Better Health of North Carolina,Ajovy,CGRP mAbs (SC),Preferred,Tier 3,,,,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
NC-MCD-AETNABETTER,NC,Aetna Better Health of North Carolina,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AETNABETTER,NC,Aetna Better Health of North Carolina,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AETNABETTER,NC,Aetna Better Health of North Carolina,Nurtec ODT,Gepants (Acute),Preferred,Tier 4,16/30 days,,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AETNABETTER,NC,Aetna Better Health of North Carolina,Qulipta,Gepants (Preventive),Preferred,Tier 4,,,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AETNABETTER,NC,Aetna Better Health of North Carolina,Ubrelvy,Gepants (Acute),Preferred,Tier 3,16/30 days,,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AETNABETTER,NC,Aetna Better Health of North Carolina,Vyepti,CGRP mAbs (IV),Preferred,Specialty,,,Physician Office,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AMERIHEALTH,NC,AmeriHealth Caritas North Carolina,Aimovig,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AMERIHEALTH,NC,AmeriHealth Caritas North Carolina,Ajovy,CGRP mAbs (SC),Preferred,Tier 3,,,,CVS Caremark,2026,PBM-Inferred,PBM Default: CVS Caremark (no Database B policy),Payer in Registry but no policy record; PBM-inferred only
NC-MCD-AMERIHEALTH,NC,AmeriHealth Caritas North Carolina,Botox,Neurotoxins,Preferred,Specialty,,,Physician Office,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AMERIHEALTH,NC,AmeriHealth Caritas North Carolina,Emgality,CGRP mAbs (SC),Preferred,Tier 3,,Medicare step therapy applies,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
NC-MCD-AMERIHEALTH,NC,AmeriHealth Caritas North Carolina,Nurtec ODT,Gepants (Acute),Preferred,Tier 4,16/30 days,,,CVS Caremark,2026,Audit-Derived,Audit Doc: NC (upgraded from PBM-Inferred),Phase 2 enrichment from NC audit doc
